candidate,trigger_date,lookback_days,booster_active_in_window,incremental_pnl_usd,incremental_pct_nlv,severity,failed_benign,window
B4_F,2009-07-08,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-09,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-10,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-13,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-14,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-15,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-16,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-17,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-20,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-21,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-22,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-23,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-24,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-27,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-28,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-29,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-30,20,0,0.0,0.0,mild,False,20d
B4_F,2009-07-31,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-03,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-04,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-05,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-06,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-07,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-10,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-11,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-12,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-13,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-14,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-17,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-18,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-19,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-20,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-21,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-24,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-25,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-26,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-27,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-28,20,0,0.0,0.0,mild,False,20d
B4_F,2009-08-31,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-01,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-02,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-03,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-04,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-08,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-09,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-10,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-11,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-14,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-15,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-16,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-17,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-18,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-21,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-22,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-23,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-24,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-25,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-28,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-29,20,0,0.0,0.0,mild,False,20d
B4_F,2009-09-30,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-01,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-02,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-05,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-06,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-07,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-08,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-09,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-12,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-13,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-14,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-15,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-16,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-21,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-22,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-23,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-26,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-27,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-28,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-29,20,0,0.0,0.0,mild,False,20d
B4_F,2009-10-30,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-02,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-03,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-04,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-05,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-06,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-09,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-10,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-11,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-12,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-13,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-16,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-17,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-18,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-19,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-20,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-23,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-24,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-27,20,0,0.0,0.0,mild,False,20d
B4_F,2009-11-30,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-01,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-02,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-03,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-04,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-07,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-08,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-09,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-10,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-11,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-14,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-17,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-18,20,0,0.0,0.0,mild,False,20d
B4_F,2009-12-21,20,0,0.0,0.0,mild,False,20d
B4_F,2010-01-21,20,0,0.0,0.0,acute,False,20d
B4_F,2010-01-22,20,0,0.0,0.0,acute,False,20d
B4_F,2010-01-25,20,0,0.0,0.0,acute,False,20d
B4_F,2010-01-26,20,0,0.0,0.0,acute,False,20d
B4_F,2010-01-27,20,0,0.0,0.0,acute,False,20d
B4_F,2010-01-28,20,0,0.0,0.0,acute,False,20d
B4_F,2010-01-29,20,0,0.0,0.0,acute,False,20d
B4_F,2010-02-01,20,0,0.0,0.0,acute,False,20d
B4_F,2010-02-02,20,0,0.0,0.0,acute,False,20d
B4_F,2010-02-03,20,0,0.0,0.0,acute,False,20d
B4_F,2010-02-04,20,0,0.0,0.0,acute,False,20d
B4_F,2010-02-05,20,0,0.0,0.0,acute,False,20d
B4_F,2010-02-08,20,0,0.0,0.0,acute,False,20d
B4_F,2010-02-09,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-10,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-11,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-12,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-16,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-17,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-18,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-19,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-23,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-24,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-25,20,0,0.0,0.0,mild,False,20d
B4_F,2010-02-26,20,0,0.0,0.0,mild,False,20d
B4_F,2010-03-01,20,0,0.0,0.0,mild,False,20d
B4_F,2010-04-27,20,0,0.0,0.0,acute,False,20d
B4_F,2010-04-28,20,0,0.0,0.0,acute,False,20d
B4_F,2010-04-29,20,0,0.0,0.0,acute,False,20d
B4_F,2010-04-30,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-03,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-04,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-05,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-06,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-07,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-10,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-11,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-12,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-13,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-14,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-17,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-18,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-19,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-20,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-21,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-24,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-25,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-26,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-27,20,0,0.0,0.0,acute,False,20d
B4_F,2010-05-28,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-01,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-02,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-03,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-04,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-07,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-08,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-09,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-10,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-11,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-14,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-15,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-16,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-17,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-18,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-21,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-22,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-23,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-24,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-25,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-28,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-29,20,0,0.0,0.0,acute,False,20d
B4_F,2010-06-30,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-01,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-02,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-06,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-07,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-08,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-09,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-12,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-13,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-14,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-15,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-16,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-19,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-20,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-21,20,0,0.0,0.0,acute,False,20d
B4_F,2010-07-22,20,0,0.0,0.0,mild,False,20d
B4_F,2010-07-23,20,0,0.0,0.0,mild,False,20d
B4_F,2010-07-26,20,0,0.0,0.0,mild,False,20d
B4_F,2010-07-27,20,0,0.0,0.0,mild,False,20d
B4_F,2010-07-28,20,0,0.0,0.0,mild,False,20d
B4_F,2010-07-29,20,0,0.0,0.0,mild,False,20d
B4_F,2010-07-30,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-02,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-03,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-04,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-05,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-06,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-09,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-10,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-11,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-12,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-13,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-16,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-17,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-18,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-19,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-20,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-23,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-24,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-25,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-26,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-27,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-30,20,0,0.0,0.0,mild,False,20d
B4_F,2010-08-31,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-01,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-02,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-03,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-07,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-08,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-09,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-10,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-13,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-15,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-16,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-17,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-20,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-21,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-22,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-23,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-24,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-27,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-28,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-29,20,0,0.0,0.0,mild,False,20d
B4_F,2010-09-30,20,0,0.0,0.0,mild,False,20d
B4_F,2010-10-01,20,0,0.0,0.0,mild,False,20d
B4_F,2010-10-04,20,0,0.0,0.0,mild,False,20d
B4_F,2010-10-05,20,0,0.0,0.0,mild,False,20d
B4_F,2010-10-06,20,0,0.0,0.0,mild,False,20d
B4_F,2010-11-16,20,0,0.0,0.0,mild,False,20d
B4_F,2010-11-17,20,0,0.0,0.0,mild,False,20d
B4_F,2010-11-18,20,0,0.0,0.0,mild,False,20d
B4_F,2010-11-26,20,0,0.0,0.0,mild,False,20d
B4_F,2010-11-29,20,0,0.0,0.0,mild,False,20d
B4_F,2010-11-30,20,0,0.0,0.0,mild,False,20d
B4_F,2010-12-01,20,0,0.0,0.0,mild,False,20d
B4_F,2010-12-02,20,0,0.0,0.0,mild,False,20d
B4_F,2011-02-23,20,0,0.0,0.0,mild,False,20d
B4_F,2011-02-24,20,0,0.0,0.0,mild,False,20d
B4_F,2011-02-25,20,0,0.0,0.0,mild,False,20d
B4_F,2011-03-15,20,0,0.0,0.0,mild,False,20d
B4_F,2011-03-16,20,0,0.0,0.0,mild,False,20d
B4_F,2011-03-17,20,0,0.0,0.0,mild,False,20d
B4_F,2011-03-18,20,0,0.0,0.0,mild,False,20d
B4_F,2011-03-21,20,0,0.0,0.0,mild,False,20d
B4_F,2011-03-22,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-03,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-06,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-07,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-08,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-09,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-10,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-13,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-14,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-15,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-16,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-17,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-20,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-21,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-22,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-23,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-24,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-27,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-28,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-29,20,0,0.0,0.0,mild,False,20d
B4_F,2011-06-30,20,0,0.0,0.0,mild,False,20d
B4_F,2011-07-01,20,0,0.0,0.0,mild,False,20d
B4_F,2011-07-14,20,0,0.0,0.0,acute,False,20d
B4_F,2011-07-15,20,0,0.0,0.0,acute,False,20d
B4_F,2011-07-18,20,0,0.0,0.0,acute,False,20d
B4_F,2011-07-19,20,0,0.0,0.0,acute,False,20d
B4_F,2011-07-20,20,0,0.0,0.0,acute,False,20d
B4_F,2011-07-27,20,0,0.0,0.0,acute,False,20d
B4_F,2011-07-28,20,0,0.0,0.0,acute,False,20d
B4_F,2011-07-29,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-01,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-02,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-03,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-04,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-05,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-08,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-09,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-10,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-11,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-12,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-15,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-16,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-17,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-18,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-19,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-22,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-23,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-24,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-25,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-26,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-29,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-30,20,0,0.0,0.0,acute,False,20d
B4_F,2011-08-31,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-01,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-02,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-06,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-07,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-08,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-09,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-12,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-13,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-14,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-15,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-16,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-19,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-20,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-21,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-22,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-23,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-26,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-27,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-28,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-29,20,0,0.0,0.0,acute,False,20d
B4_F,2011-09-30,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-03,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-04,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-05,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-06,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-07,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-10,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-11,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-12,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-13,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-14,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-17,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-18,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-19,20,0,0.0,0.0,mild,False,20d
B4_F,2011-10-20,20,0,0.0,0.0,mild,False,20d
B4_F,2011-10-21,20,0,0.0,0.0,mild,False,20d
B4_F,2011-10-24,20,0,0.0,0.0,mild,False,20d
B4_F,2011-10-25,20,0,0.0,0.0,mild,False,20d
B4_F,2011-10-26,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-27,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-28,20,0,0.0,0.0,acute,False,20d
B4_F,2011-10-31,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-01,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-02,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-03,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-04,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-07,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-08,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-09,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-10,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-11,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-14,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-15,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-16,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-17,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-18,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-21,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-22,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-23,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-25,20,0,0.0,0.0,acute,False,20d
B4_F,2011-11-28,20,0,0.0,0.0,mild,False,20d
B4_F,2011-11-29,20,0,0.0,0.0,mild,False,20d
B4_F,2011-11-30,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-01,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-02,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-05,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-06,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-07,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-08,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-09,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-12,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-13,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-14,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-15,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-16,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-19,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-20,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-21,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-22,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-28,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-29,20,0,0.0,0.0,mild,False,20d
B4_F,2011-12-30,20,0,0.0,0.0,mild,False,20d
B4_F,2012-01-03,20,0,0.0,0.0,mild,False,20d
B4_F,2012-01-04,20,0,0.0,0.0,mild,False,20d
B4_F,2012-01-05,20,0,0.0,0.0,mild,False,20d
B4_F,2012-01-06,20,0,0.0,0.0,mild,False,20d
B4_F,2012-01-17,20,0,0.0,0.0,mild,False,20d
B4_F,2012-01-18,20,0,0.0,0.0,mild,False,20d
B4_F,2012-01-19,20,0,0.0,0.0,mild,False,20d
B4_F,2012-04-10,20,0,0.0,0.0,mild,False,20d
B4_F,2012-04-11,20,0,0.0,0.0,mild,False,20d
B4_F,2012-04-12,20,0,0.0,0.0,mild,False,20d
B4_F,2012-05-09,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-10,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-11,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-14,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-15,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-16,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-17,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-18,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-21,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-22,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-23,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-24,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-25,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-29,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-30,20,0,0.0,0.0,acute,False,20d
B4_F,2012-05-31,20,0,0.0,0.0,acute,False,20d
B4_F,2012-06-01,20,0,0.0,0.0,acute,False,20d
B4_F,2012-06-04,20,0,0.0,0.0,acute,False,20d
B4_F,2012-06-05,20,0,0.0,0.0,mild,False,20d
B4_F,2012-06-06,20,0,0.0,0.0,mild,False,20d
B4_F,2012-06-07,20,0,0.0,0.0,mild,False,20d
B4_F,2012-06-08,20,0,0.0,0.0,mild,False,20d
B4_F,2012-06-11,20,0,0.0,0.0,mild,False,20d
